node,ldst,xdst,east,nrth,elev
47,1150,-84,562566.146,6814159.87,147.944000244141
47,1150,-82,562566.376,6814157.884,147.938995361328
47,1150,-80,562566.606,6814155.898,147.880004882812
47,1150,-78,562566.836,6814153.912,147.886993408203
47,1150,-76,562567.066,6814151.926,147.908004760742
47,1150,-74,562567.296,6814149.94,147.88200378418
47,1150,-72,562567.526,6814147.954,147.789001464844
47,1150,-70,562567.756,6814145.968,147.720993041992
47,1150,-68,562567.986,6814143.982,147.662002563477
47,1150,-66,562568.216,6814141.996,147.65299987793
47,1150,-64,562568.446,6814140.01,147.611999511719
47,1150,-62,562568.676,6814138.024,147.602996826172
47,1150,-60,562568.906,6814136.038,147.595993041992
47,1150,-58,562569.136,6814134.052,147.5
47,1150,-56,562569.366,6814132.066,147.427993774414
47,1150,-54,562569.596,6814130.08,147.522003173828
47,1150,-52,562569.826,6814128.094,147.567001342773
47,1150,-50,562570.056,6814126.108,147.598007202148
47,1150,-48,562570.286,6814124.122,147.72200012207
47,1150,-46,562570.516,6814122.136,147.67399597168
47,1150,-44,562570.746,6814120.15,147.680999755859
47,1150,-42,562570.976,6814118.164,147.684997558594
47,1150,-40,562571.206,6814116.178,147.783004760742
47,1150,-38,562571.436,6814114.192,147.759994506836
47,1150,-36,562571.666,6814112.206,147.740997314453
47,1150,-34,562571.896,6814110.22,147.763000488281
47,1150,-32,562572.126,6814108.234,147.75
47,1150,-30,562572.356,6814106.248,147.820999145508
47,1150,-28,562572.586,6814104.262,147.774993896484
47,1150,-26,562572.816,6814102.276,147.705993652344
47,1150,-24,562573.046,6814100.29,147.705993652344
47,1150,-22,562573.276,6814098.304,147.723999023438
47,1150,-20,562573.506,6814096.318,147.615005493164
47,1150,-18,562573.736,6814094.332,147.505004882812
47,1150,-16,562573.966,6814092.346,147.384002685547
47,1150,-14,562574.196,6814090.36,147.365997314453
47,1150,-12,562574.426,6814088.374,147.052001953125
47,1150,-10,562574.656,6814086.388,146.776992797852
47,1150,-8,562574.886,6814084.402,146.319000244141
47,1150,-6,562575.116,6814082.416,146.216995239258
47,1150,-4,562575.346,6814080.43,146.052001953125
47,1150,-2,562575.576,6814078.444,145.921997070312
47,1150,0,562575.806,6814076.458,146.223007202148
47,1150,2,562576.036,6814074.472,146.464996337891
47,1150,4,562576.266,6814072.486,146.453002929688
47,1150,6,562576.496,6814070.5,146.49299621582
47,1150,8,562576.726,6814068.514,146.574996948242
47,1150,10,562576.956,6814066.528,146.626998901367
47,1150,12,562577.186,6814064.542,146.679000854492
47,1150,14,562577.416,6814062.556,146.738998413086
47,1150,16,562577.646,6814060.57,146.817993164062
47,1150,18,562577.876,6814058.584,146.921997070312
47,1150,20,562578.106,6814056.598,146.927001953125
47,1150,22,562578.336,6814054.612,146.899993896484
47,1150,24,562578.566,6814052.626,146.649002075195
47,1150,26,562578.796,6814050.64,146.498992919922
47,1150,28,562579.026,6814048.654,146.598999023438
47,1150,30,562579.256,6814046.668,146.625
47,1150,32,562579.486,6814044.682,146.610992431641
47,1150,34,562579.716,6814042.696,146.643997192383
47,1150,36,562579.946,6814040.71,146.694000244141
47,1150,38,562580.176,6814038.724,146.690002441406
47,1150,40,562580.406,6814036.738,146.720993041992
47,1150,42,562580.636,6814034.752,146.744995117188
47,1150,44,562580.866,6814032.766,146.807998657227
47,1150,46,562581.096,6814030.78,146.727005004883
47,1150,48,562581.326,6814028.794,146.759002685547
47,1150,50,562581.556,6814026.808,146.796005249023
47,1150,52,562581.786,6814024.822,146.809997558594
47,1150,54,562582.016,6814022.836,146.804992675781
47,1150,56,562582.246,6814020.85,146.77099609375
47,1150,58,562582.476,6814018.864,146.820007324219
47,1150,60,562582.706,6814016.878,146.848999023438
47,1150,62,562582.936,6814014.892,146.817001342773
47,1150,64,562583.166,6814012.906,146.578994750977
47,1150,66,562583.396,6814010.92,146.649002075195
47,1150,68,562583.626,6814008.934,146.559997558594
47,1150,70,562583.856,6814006.948,146.561004638672
47,1150,72,562584.086,6814004.962,146.546997070312
47,1150,74,562584.316,6814002.976,146.582992553711
47,1150,76,562584.546,6814000.99,146.505004882812
46,1125,-100,562604.419,6814178.434,147.830001831055
46,1125,-98,562604.345,6814176.436,147.839004516602
46,1125,-96,562604.271,6814174.438,147.817993164062
46,1125,-94,562604.197,6814172.44,147.850997924805
46,1125,-92,562604.123,6814170.442,147.824996948242
46,1125,-90,562604.049,6814168.444,147.744003295898
46,1125,-88,562603.975,6814166.446,147.725997924805
46,1125,-86,562603.901,6814164.448,147.695007324219
46,1125,-84,562603.827,6814162.45,147.664001464844
46,1125,-82,562603.753,6814160.452,147.686004638672
46,1125,-80,562603.679,6814158.454,147.761001586914
46,1125,-78,562603.605,6814156.456,147.766006469727
46,1125,-76,562603.531,6814154.458,147.761993408203
46,1125,-74,562603.457,6814152.46,147.807006835938
46,1125,-72,562603.383,6814150.462,147.839996337891
46,1125,-70,562603.309,6814148.464,147.921005249023
46,1125,-68,562603.235,6814146.466,148
46,1125,-66,562603.161,6814144.468,147.940994262695
46,1125,-64,562603.087,6814142.47,147.938995361328
46,1125,-62,562603.013,6814140.472,148.067001342773
46,1125,-60,562602.939,6814138.474,147.983993530273
46,1125,-58,562602.865,6814136.476,147.947998046875
46,1125,-56,562602.791,6814134.478,147.962997436523
46,1125,-54,562602.717,6814132.48,148.087997436523
46,1125,-52,562602.643,6814130.482,148.149993896484
46,1125,-50,562602.569,6814128.484,148.104995727539
46,1125,-48,562602.495,6814126.486,148.039993286133
46,1125,-46,562602.421,6814124.488,147.964004516602
46,1125,-44,562602.347,6814122.49,147.986999511719
46,1125,-42,562602.273,6814120.492,148.042007446289
46,1125,-40,562602.199,6814118.494,148.063003540039
46,1125,-38,562602.125,6814116.496,148.050003051758
46,1125,-36,562602.051,6814114.498,148.033996582031
46,1125,-34,562601.977,6814112.5,148.020004272461
46,1125,-32,562601.903,6814110.502,148.044998168945
46,1125,-30,562601.829,6814108.504,148.074005126953
46,1125,-28,562601.755,6814106.506,148.029006958008
46,1125,-26,562601.681,6814104.508,148.026000976562
46,1125,-24,562601.607,6814102.51,147.983993530273
46,1125,-22,562601.533,6814100.512,147.985992431641
46,1125,-20,562601.459,6814098.514,147.854995727539
46,1125,-18,562601.385,6814096.516,147.807998657227
46,1125,-16,562601.311,6814094.518,147.628005981445
46,1125,-14,562601.237,6814092.52,147.470993041992
46,1125,-12,562601.163,6814090.522,147.233001708984
46,1125,-10,562601.089,6814088.524,146.945999145508
46,1125,-8,562601.015,6814086.526,146.738006591797
46,1125,-6,562600.941,6814084.528,146.438003540039
46,1125,-4,562600.867,6814082.53,146.216995239258
46,1125,-2,562600.793,6814080.532,145.998001098633
46,1125,0,562600.719,6814078.534,146.02799987793
46,1125,2,562600.645,6814076.536,146.121002197266
46,1125,4,562600.571,6814074.538,146.298004150391
46,1125,6,562600.497,6814072.54,146.399993896484
46,1125,8,562600.423,6814070.542,146.494995117188
46,1125,10,562600.349,6814068.544,146.589004516602
46,1125,12,562600.275,6814066.546,146.630004882812
46,1125,14,562600.201,6814064.548,146.651992797852
46,1125,16,562600.127,6814062.55,146.72200012207
46,1125,18,562600.053,6814060.552,146.785003662109
46,1125,20,562599.979,6814058.554,146.852005004883
46,1125,22,562599.905,6814056.556,146.845001220703
46,1125,24,562599.831,6814054.558,146.852996826172
46,1125,26,562599.757,6814052.56,146.852996826172
46,1125,28,562599.683,6814050.562,146.947998046875
46,1125,30,562599.609,6814048.564,146.957992553711
46,1125,32,562599.535,6814046.566,146.940002441406
46,1125,34,562599.461,6814044.568,146.89599609375
46,1125,36,562599.387,6814042.57,146.906997680664
46,1125,38,562599.313,6814040.572,146.878005981445
46,1125,40,562599.239,6814038.574,146.897003173828
46,1125,42,562599.165,6814036.576,146.934997558594
46,1125,44,562599.091,6814034.578,147.130996704102
46,1125,46,562599.017,6814032.58,147.059005737305
46,1125,48,562598.943,6814030.582,147.024993896484
46,1125,50,562598.869,6814028.584,146.891006469727
46,1125,52,562598.795,6814026.586,146.848999023438
46,1125,54,562598.721,6814024.588,146.89599609375
46,1125,56,562598.647,6814022.59,147.037002563477
46,1125,58,562598.573,6814020.592,147.046997070312
46,1125,60,562598.499,6814018.594,147.055999755859
46,1125,62,562598.425,6814016.596,147.009002685547
46,1125,64,562598.351,6814014.598,147.033996582031
46,1125,66,562598.277,6814012.6,146.962005615234
46,1125,68,562598.203,6814010.602,146.966995239258
46,1125,70,562598.129,6814008.604,147.005996704102
46,1125,72,562598.055,6814006.606,147.029006958008
46,1125,74,562597.981,6814004.608,146.949005126953
46,1125,76,562597.907,6814002.61,146.951995849609
46,1125,78,562597.833,6814000.612,146.916000366211
45,1100,-100,562656.349,6814169.649,147.860000610352
45,1100,-98,562655.725,6814167.749,147.811004638672
45,1100,-96,562655.101,6814165.849,147.712997436523
45,1100,-94,562654.477,6814163.949,147.718994140625
45,1100,-92,562653.853,6814162.049,147.714004516602
45,1100,-90,562653.229,6814160.149,147.67399597168
45,1100,-88,562652.605,6814158.249,147.649002075195
45,1100,-86,562651.981,6814156.349,147.585006713867
45,1100,-84,562651.357,6814154.449,147.559005737305
45,1100,-82,562650.733,6814152.549,147.565002441406
45,1100,-80,562650.109,6814150.649,147.585998535156
45,1100,-78,562649.485,6814148.749,147.514999389648
45,1100,-76,562648.861,6814146.849,147.460998535156
45,1100,-74,562648.237,6814144.949,147.52799987793
45,1100,-72,562647.613,6814143.049,147.509002685547
45,1100,-70,562646.989,6814141.149,147.542007446289
45,1100,-68,562646.365,6814139.249,147.589004516602
45,1100,-66,562645.741,6814137.349,147.671997070312
45,1100,-64,562645.117,6814135.449,147.623992919922
45,1100,-62,562644.493,6814133.549,147.630996704102
45,1100,-60,562643.869,6814131.649,147.647003173828
45,1100,-58,562643.245,6814129.749,147.669998168945
45,1100,-56,562642.621,6814127.849,147.695007324219
45,1100,-54,562641.997,6814125.949,147.67399597168
45,1100,-52,562641.373,6814124.049,147.697006225586
45,1100,-50,562640.749,6814122.149,147.815994262695
45,1100,-48,562640.125,6814120.249,147.867004394531
45,1100,-46,562639.501,6814118.349,147.792999267578
45,1100,-44,562638.877,6814116.449,147.84700012207
45,1100,-42,562638.253,6814114.549,147.736999511719
45,1100,-40,562637.629,6814112.649,147.727996826172
45,1100,-38,562637.005,6814110.749,147.651000976562
45,1100,-36,562636.381,6814108.849,147.625
45,1100,-34,562635.757,6814106.949,147.61799621582
45,1100,-32,562635.133,6814105.049,147.580001831055
45,1100,-30,562634.509,6814103.149,147.507995605469
45,1100,-28,562633.885,6814101.249,147.503997802734
45,1100,-26,562633.261,6814099.349,147.485992431641
45,1100,-24,562632.637,6814097.449,147.397994995117
45,1100,-22,562632.013,6814095.549,147.322998046875
45,1100,-20,562631.389,6814093.649,147.216995239258
45,1100,-18,562630.765,6814091.749,147.117004394531
45,1100,-16,562630.141,6814089.849,147.061996459961
45,1100,-14,562629.517,6814087.949,146.878997802734
45,1100,-12,562628.893,6814086.049,146.807006835938
45,1100,-10,562628.269,6814084.149,146.772994995117
45,1100,-8,562627.645,6814082.249,146.59700012207
45,1100,-6,562627.021,6814080.349,146.42399597168
45,1100,-4,562626.397,6814078.449,146.154998779297
45,1100,-2,562625.773,6814076.549,146.199996948242
45,1100,0,562625.149,6814074.649,146.287002563477
45,1100,2,562624.525,6814072.749,146.304000854492
45,1100,4,562623.901,6814070.849,146.414993286133
45,1100,6,562623.277,6814068.949,146.50700378418
45,1100,8,562622.653,6814067.049,146.531005859375
45,1100,10,562622.029,6814065.149,146.567993164062
45,1100,12,562621.405,6814063.249,146.589996337891
45,1100,14,562620.781,6814061.349,146.591995239258
45,1100,16,562620.157,6814059.449,146.656005859375
45,1100,18,562619.533,6814057.549,146.664993286133
45,1100,20,562618.909,6814055.649,146.753005981445
45,1100,22,562618.285,6814053.749,146.809997558594
45,1100,24,562617.661,6814051.849,146.906005859375
45,1100,26,562617.037,6814049.949,146.910995483398
45,1100,28,562616.413,6814048.049,146.89599609375
45,1100,30,562615.789,6814046.149,146.973999023438
45,1100,32,562615.165,6814044.249,147.018005371094
45,1100,34,562614.541,6814042.349,147.044998168945
45,1100,36,562613.917,6814040.449,146.983993530273
45,1100,38,562613.293,6814038.549,146.908996582031
45,1100,40,562612.669,6814036.649,146.949996948242
45,1100,42,562612.045,6814034.749,147.013000488281
45,1100,44,562611.421,6814032.849,146.966003417969
45,1100,46,562610.797,6814030.949,147.057998657227
45,1100,48,562610.173,6814029.049,147.042007446289
45,1100,50,562609.549,6814027.149,146.988998413086
45,1100,52,562608.925,6814025.249,147.035003662109
45,1100,54,562608.301,6814023.349,147.033996582031
45,1100,56,562607.677,6814021.449,147.085998535156
45,1100,58,562607.053,6814019.549,147.136001586914
45,1100,60,562606.429,6814017.649,147.169998168945
45,1100,62,562605.805,6814015.749,147.210998535156
45,1100,64,562605.181,6814013.849,147.199005126953
45,1100,66,562604.557,6814011.949,147.113998413086
45,1100,68,562603.933,6814010.049,147.095001220703
45,1100,70,562603.309,6814008.149,147.054992675781
45,1100,72,562602.685,6814006.249,147.011993408203
45,1100,74,562602.061,6814004.349,146.983001708984
45,1100,76,562601.437,6814002.449,146.981002807617
45,1100,78,562600.813,6814000.549,146.960998535156
44,1075,-100,562695.793,6814150.618,146.473007202148
44,1075,-98,562694.821,6814148.87,146.458999633789
44,1075,-96,562693.849,6814147.122,146.507995605469
44,1075,-94,562692.877,6814145.374,146.593994140625
44,1075,-92,562691.905,6814143.626,146.684997558594
44,1075,-90,562690.933,6814141.878,146.809997558594
44,1075,-88,562689.961,6814140.13,146.873001098633
44,1075,-86,562688.989,6814138.382,146.871994018555
44,1075,-84,562688.017,6814136.634,146.901992797852
44,1075,-82,562687.045,6814134.886,146.994003295898
44,1075,-80,562686.073,6814133.138,147.042007446289
44,1075,-78,562685.101,6814131.39,147.057998657227
44,1075,-76,562684.129,6814129.642,147.098007202148
44,1075,-74,562683.157,6814127.894,147.203002929688
44,1075,-72,562682.185,6814126.146,147.255996704102
44,1075,-70,562681.213,6814124.398,147.138000488281
44,1075,-68,562680.241,6814122.65,147.229995727539
44,1075,-66,562679.269,6814120.902,147.313003540039
44,1075,-64,562678.297,6814119.154,147.283996582031
44,1075,-62,562677.325,6814117.406,147.304000854492
44,1075,-60,562676.353,6814115.658,147.283996582031
44,1075,-58,562675.381,6814113.91,147.414001464844
44,1075,-56,562674.409,6814112.162,147.414001464844
44,1075,-54,562673.437,6814110.414,147.460006713867
44,1075,-52,562672.465,6814108.666,147.54899597168
44,1075,-50,562671.493,6814106.918,147.518005371094
44,1075,-48,562670.521,6814105.17,147.408996582031
44,1075,-46,562669.549,6814103.422,147.399993896484
44,1075,-44,562668.577,6814101.674,147.483001708984
44,1075,-42,562667.605,6814099.926,147.535995483398
44,1075,-40,562666.633,6814098.178,147.488006591797
44,1075,-38,562665.661,6814096.43,147.427001953125
44,1075,-36,562664.689,6814094.682,147.270004272461
44,1075,-34,562663.717,6814092.934,147.363998413086
44,1075,-32,562662.745,6814091.186,147.214996337891
44,1075,-30,562661.773,6814089.438,147.001007080078
44,1075,-28,562660.801,6814087.69,146.912002563477
44,1075,-26,562659.829,6814085.942,146.938003540039
44,1075,-24,562658.857,6814084.194,146.942001342773
44,1075,-22,562657.885,6814082.446,146.934997558594
44,1075,-20,562656.913,6814080.698,146.863998413086
44,1075,-18,562655.941,6814078.95,146.772003173828
44,1075,-16,562654.969,6814077.202,146.705001831055
44,1075,-14,562653.997,6814075.454,146.583999633789
44,1075,-12,562653.025,6814073.706,146.473999023438
44,1075,-10,562652.053,6814071.958,146.455001831055
44,1075,-8,562651.081,6814070.21,146.485000610352
44,1075,-6,562650.109,6814068.462,146.354995727539
44,1075,-4,562649.137,6814066.714,146.326995849609
44,1075,-2,562648.165,6814064.966,146.404998779297
44,1075,0,562647.193,6814063.218,146.389007568359
44,1075,2,562646.221,6814061.47,146.348007202148
44,1075,4,562645.249,6814059.722,146.115005493164
44,1075,6,562644.277,6814057.974,146.516998291016
44,1075,8,562643.305,6814056.226,146.617004394531
44,1075,10,562642.333,6814054.478,146.740005493164
44,1075,12,562641.361,6814052.73,146.841995239258
44,1075,14,562640.389,6814050.982,146.934005737305
44,1075,16,562639.417,6814049.234,146.889999389648
44,1075,18,562638.445,6814047.486,147.011001586914
44,1075,20,562637.473,6814045.738,147.089004516602
44,1075,22,562636.501,6814043.99,147.089004516602
44,1075,24,562635.529,6814042.242,147.218002319336
44,1075,26,562634.557,6814040.494,147.233001708984
44,1075,28,562633.585,6814038.746,147.179992675781
44,1075,30,562632.613,6814036.998,147.145004272461
44,1075,32,562631.641,6814035.25,147.207000732422
44,1075,34,562630.669,6814033.502,147.158004760742
44,1075,36,562629.697,6814031.754,147.203994750977
44,1075,38,562628.725,6814030.006,147.151000976562
44,1075,40,562627.753,6814028.258,147.182006835938
44,1075,42,562626.781,6814026.51,147.192993164062
44,1075,44,562625.809,6814024.762,147.190002441406
44,1075,46,562624.837,6814023.014,147.171005249023
44,1075,48,562623.865,6814021.266,147.158004760742
